dataset,accuracy_1,accuracy_2,accuracy_3,accuracy_mean,accuracy_std,error_1,error_2,error_3,f1score_1,f1score_2,f1score_3,f1score_mean,f1score_std,model_1,model_2,model_3,precision_1,precision_2,precision_3,precision_mean,precision_std,recall_1,recall_2,recall_3,recall_mean,recall_std,time_1,time_2,time_3
analcatdata_authorship,0.995260663507109,,,0.995260663507109,0.0,,,,0.995262751228572,,,0.995262751228572,0.0,"Pipeline(memory=None,
     steps=[('pca', PCA(copy=True, iterated_power=4, n_components=None, random_state=None,
  svd_solver='randomized', tol=0.0, whiten=False)), ('minmaxscaler', MinMaxScaler(copy=True, feature_range=(0, 1))), ('linearsvc', LinearSVC(C=0.5, class_weight=None, dual=True, fit_intercept=True,
     intercept_scaling=1, loss='squared_hinge', max_iter=1000,
     multi_class='ovr', penalty='l2', random_state=None, tol=0.0001,
     verbose=0))])",,,0.9953274147253188,,,0.9953274147253188,0.0,0.995260663507109,,,0.995260663507109,0.0,3600.810625553131,,
arrhythmia,0.8230088495575221,,,0.8230088495575221,0.0,,,,0.8200458280657394,,,0.8200458280657394,0.0,"Pipeline(memory=None,
     steps=[('gradientboostingclassifier', GradientBoostingClassifier(criterion='friedman_mse', init=None,
              learning_rate=0.5, loss='deviance', max_depth=10,
              max_features=0.8, max_leaf_nodes=None,
              min_impurity_decrease=0.0, min_impurity_split=None,
              m....9500000000000001, tol=0.0001,
              validation_fraction=0.1, verbose=0, warm_start=False))])",,,0.8438240059827994,,,0.8438240059827994,0.0,0.8230088495575221,,,0.8230088495575221,0.0,3607.1452181339264,,
audiology,0.8771929824561403,,,0.8771929824561403,0.0,,,,0.8693508995989334,,,0.8693508995989334,0.0,"Pipeline(memory=None,
     steps=[('featureunion', FeatureUnion(n_jobs=None,
       transformer_list=[('stackingestimator', StackingEstimator(estimator=Pipeline(memory=None,
     steps=[('featureunion', FeatureUnion(n_jobs=None,
       transformer_list=[('functiontransformer', FunctionTransformer(accept_sparse=False, check_in...max_iter=1000,
     multi_class='ovr', penalty='l2', random_state=None, tol=0.001,
     verbose=0))])",,,0.8806601483947022,,,0.8806601483947022,0.0,0.8771929824561403,,,0.8771929824561403,0.0,3602.543375253677,,
avila-tr,0.9984665516580408,,,0.9984665516580408,0.0,,,,0.9984644807433872,,,0.9984644807433872,0.0,"Pipeline(memory=None,
     steps=[('standardscaler', StandardScaler(copy=True, with_mean=True, with_std=True)), ('gradientboostingclassifier', GradientBoostingClassifier(criterion='friedman_mse', init=None,
              learning_rate=0.1, loss='deviance', max_depth=8,
              max_features=0.55, max_leaf_nodes=None,
   ....8500000000000001, tol=0.0001,
              validation_fraction=0.1, verbose=0, warm_start=False))])",,,0.998468329851037,,,0.998468329851037,0.0,0.9984665516580408,,,0.9984665516580408,0.0,3698.716567516327,,
churn,0.964,,,0.964,0.0,,,,0.9623613889382604,,,0.9623613889382604,0.0,"Pipeline(memory=None,
     steps=[('polynomialfeatures', PolynomialFeatures(degree=2, include_bias=False, interaction_only=False)), ('extratreesclassifier', ExtraTreesClassifier(bootstrap=True, class_weight=None, criterion='gini',
           max_depth=None, max_features=0.7500000000000001,
           max_leaf_nodes=None, min_...tors=100, n_jobs=None, oob_score=False,
           random_state=None, verbose=0, warm_start=False))])",,,0.9637871643279436,,,0.9637871643279436,0.0,0.964,,,0.964,0.0,3620.83584356308,,
cifar-10,,,,,,A pipeline has not yet been optimized. Please call fit() first.,A pipeline has not yet been optimized. Please call fit() first.,,,,,,,,,,,,,,,,,,,,335.33593106269836,623.3535594940188,
connect-4,,,,,,A pipeline has not yet been optimized. Please call fit() first.,A pipeline has not yet been optimized. Please call fit() first.,A pipeline has not yet been optimized. Please call fit() first.,,,,,,,,,,,,,,,,,,,3734.458077669144,3871.0056445598602,3797.915755748749
dataset_183_adult,0.8584882483007125,0.8604536892965359,0.8589796085496684,0.8593071820489723,0.0008351518325432258,,,,0.8545043591826007,0.8561500505033509,0.8548630123971582,0.8551724740277034,0.0007065879781895304,"Pipeline(memory=None,
     steps=[('gradientboostingclassifier', GradientBoostingClassifier(criterion='friedman_mse', init=None,
              learning_rate=0.1, loss='deviance', max_depth=6,
              max_features=0.6000000000000001, max_leaf_nodes=None,
              min_impurity_decrease=0.0, min_impurity_split=None,
 ....8500000000000001, tol=0.0001,
              validation_fraction=0.1, verbose=0, warm_start=False))])","Pipeline(memory=None,
     steps=[('gradientboostingclassifier', GradientBoostingClassifier(criterion='friedman_mse', init=None,
              learning_rate=0.1, loss='deviance', max_depth=6,
              max_features=0.4, max_leaf_nodes=None,
              min_impurity_decrease=0.0, min_impurity_split=None,
              mi...    subsample=1.0, tol=0.0001, validation_fraction=0.1,
              verbose=0, warm_start=False))])","Pipeline(memory=None,
     steps=[('gradientboostingclassifier', GradientBoostingClassifier(criterion='friedman_mse', init=None,
              learning_rate=0.1, loss='deviance', max_depth=7,
              max_features=0.7000000000000001, max_leaf_nodes=None,
              min_impurity_decrease=0.0, min_impurity_split=None,
 ...    subsample=1.0, tol=0.0001, validation_fraction=0.1,
              verbose=0, warm_start=False))])",0.8532445900343592,0.8550919059026226,0.8536649034642033,0.8540004664670616,0.0007906098388585915,0.8584882483007125,0.8604536892965359,0.8589796085496684,0.8593071820489723,0.0008351518325432258,3635.8860688209534,3678.6507561206818,3643.494529485703
dataset_185_yeast,0.5983827493261455,0.5956873315363881,0.5956873315363881,0.5965858041329738,0.001270632131512237,,,,0.5840761322495094,0.5885669916677395,0.5870821133921784,0.5865750791031424,0.001868112667242929,"Pipeline(memory=None,
     steps=[('robustscaler', RobustScaler(copy=True, quantile_range=(25.0, 75.0), with_centering=True,
       with_scaling=True)), ('stackingestimator', StackingEstimator(estimator=RandomForestClassifier(bootstrap=True, class_weight=None, criterion='entropy',
            max_depth=None, max_features=0.90...',
           metric_params=None, n_jobs=None, n_neighbors=60, p=2,
           weights='distance'))])","Pipeline(memory=None,
     steps=[('selectfwe', SelectFwe(alpha=0.022, score_func=<function f_classif at 0x7fab550da048>)), ('extratreesclassifier', ExtraTreesClassifier(bootstrap=False, class_weight=None, criterion='entropy',
           max_depth=None, max_features=0.6500000000000001,
           max_leaf_nodes=None, min_impu...tors=100, n_jobs=None, oob_score=False,
           random_state=None, verbose=0, warm_start=False))])","Pipeline(memory=None,
     steps=[('randomforestclassifier', RandomForestClassifier(bootstrap=True, class_weight=None, criterion='entropy',
            max_depth=None, max_features=0.3, max_leaf_nodes=None,
            min_impurity_decrease=0.0, min_impurity_split=None,
            min_samples_leaf=1, min_samples_split=15,
            min_weight_fraction_leaf=0.0, n_estimators=100, n_jobs=None,
            oob_score=False, random_state=None, verbose=0,
            warm_start=False))])",0.5919948565681746,0.5960315671550811,0.6002012693156131,0.5960758976796229,0.003350400617029241,0.5983827493261455,0.5956873315363881,0.5956873315363881,0.5965858041329738,0.001270632131512237,3602.204359769821,3604.145886659622,3602.084436416626
dataset_186_satimage,0.9073383084577116,0.9160447761194028,0.9135572139303484,0.9123134328358208,0.0036615923989750383,,,,0.906470023648408,0.9139600840449472,0.9109784912731326,0.9104695329888292,0.0030789099897336877,"Pipeline(memory=None,
     steps=[('stackingestimator', StackingEstimator(estimator=BernoulliNB(alpha=0.01, binarize=0.0, class_prior=None, fit_prior=True))), ('xgbclassifier', XGBClassifier(base_score=0.5, booster='gbtree', colsample_bylevel=1,
       colsample_bytree=1, gamma=0, learning_rate=1.0, max_delta_step=0,
       m...     reg_alpha=0, reg_lambda=1, scale_pos_weight=1, seed=None,
       silent=True, subsample=0.55))])","Pipeline(memory=None,
     steps=[('robustscaler', RobustScaler(copy=True, quantile_range=(25.0, 75.0), with_centering=True,
       with_scaling=True)), ('extratreesclassifier', ExtraTreesClassifier(bootstrap=False, class_weight=None, criterion='entropy',
           max_depth=None, max_features=0.9500000000000001,
           ...tors=100, n_jobs=None, oob_score=False,
           random_state=None, verbose=0, warm_start=False))])","Pipeline(memory=None,
     steps=[('extratreesclassifier', ExtraTreesClassifier(bootstrap=False, class_weight=None, criterion='entropy',
           max_depth=None, max_features=0.7000000000000001,
           max_leaf_nodes=None, min_impurity_decrease=0.0,
           min_impurity_split=None, min_samples_leaf=3,
           min_samples_split=7, min_weight_fraction_leaf=0.0,
           n_estimators=100, n_jobs=None, oob_score=False,
           random_state=None, verbose=0, warm_start=False))])",0.9065770290284704,0.9144449776691717,0.91186105993166,0.9109610222097674,0.003274518272845711,0.9073383084577116,0.9160447761194028,0.9135572139303484,0.9123134328358208,0.0036615923989750383,3898.850987911224,3611.628471851349,3644.3758130073547
dataset_187_abalone,0.2507177033492823,0.2574162679425837,0.25645933014354066,0.25486443381180224,0.002958092024081563,,,,0.2206415309288273,0.2226221371830546,0.22901101333191945,0.2240915604812671,0.0035713174549377533,"Pipeline(memory=None,
     steps=[('onehotencoder', OneHotEncoder(categorical_features=[True, False, False, False, False, False, False, False],
       dtype=<class 'float'>, minimum_fraction=0.05, sparse=False,
       threshold=10)), ('extratreesclassifier', ExtraTreesClassifier(bootstrap=True, class_weight=None, criterion='e...tors=100, n_jobs=None,
           oob_score=False, random_state=None, verbose=0, warm_start=False))])","Pipeline(memory=None,
     steps=[('rfe', RFE(estimator=ExtraTreesClassifier(bootstrap=False, class_weight=None, criterion='entropy',
           max_depth=None, max_features=0.15000000000000002,
           max_leaf_nodes=None, min_impurity_decrease=0.0,
           min_impurity_split=None, min_samples_leaf=1,
           min_sa...tors=100, n_jobs=None,
           oob_score=False, random_state=None, verbose=0, warm_start=False))])","Pipeline(memory=None,
     steps=[('robustscaler', RobustScaler(copy=True, quantile_range=(25.0, 75.0), with_centering=True,
       with_scaling=True)), ('extratreesclassifier', ExtraTreesClassifier(bootstrap=False, class_weight=None, criterion='gini',
           max_depth=None, max_features=0.6000000000000001,
           max...tors=100, n_jobs=None, oob_score=False,
           random_state=None, verbose=0, warm_start=False))])",0.2271289819098609,0.2030504953153827,0.2398298927166673,0.22333645664730364,0.015252725531321863,0.2507177033492823,0.2574162679425837,0.25645933014354066,0.25486443381180224,0.002958092024081563,3613.2459020614624,3644.7792608737946,3634.4785845279694
dataset_189_baseball,0.9373134328358208,,,0.9373134328358208,0.0,,,,0.9271130610682852,,,0.9271130610682852,0.0,"Pipeline(memory=None,
     steps=[('stackingestimator', StackingEstimator(estimator=GaussianNB(priors=None, var_smoothing=1e-09))), ('decisiontreeclassifier', DecisionTreeClassifier(class_weight=None, criterion='entropy', max_depth=6,
            max_features=None, max_leaf_nodes=None,
            min_impurity_decrease=0.0, min_impurity_split=None,
            min_samples_leaf=16, min_samples_split=18,
            min_weight_fraction_leaf=0.0, presort=False, random_state=None,
            splitter='best'))])",,,0.9268722219622888,,,0.9268722219622888,0.0,0.9373134328358208,,,0.9373134328358208,0.0,3682.002266407013,,
dataset_194_eucalyptus,0.7119565217391305,,,0.7119565217391305,0.0,,,,0.7012783040351308,,,0.7012783040351308,0.0,"Pipeline(memory=None,
     steps=[('minmaxscaler', MinMaxScaler(copy=True, feature_range=(0, 1))), ('onehotencoder', OneHotEncoder(categorical_features=[False, True, True, False, False, True, True, True, True, False, False, False, False, False, False, False, False, False, False],
       dtype=<class 'float'>, minimum_fraction....7000000000000001, tol=0.0001,
              validation_fraction=0.1, verbose=0, warm_start=False))])",,,0.7104021192598021,,,0.7104021192598021,0.0,0.7119565217391305,,,0.7119565217391305,0.0,3606.1547932624817,,
dataset_24_mushroom,1.0,1.0,1.0,1.0,0.0,,,,1.0,1.0,1.0,1.0,0.0,"Pipeline(memory=None,
     steps=[('gradientboostingclassifier', GradientBoostingClassifier(criterion='friedman_mse', init=None,
              learning_rate=1.0, loss='deviance', max_depth=9,
              max_features=0.5, max_leaf_nodes=None,
              min_impurity_decrease=0.0, min_impurity_split=None,
              mi...   subsample=0.25, tol=0.0001, validation_fraction=0.1,
              verbose=0, warm_start=False))])","Pipeline(memory=None,
     steps=[('extratreesclassifier', ExtraTreesClassifier(bootstrap=False, class_weight=None, criterion='gini',
           max_depth=None, max_features=0.6000000000000001,
           max_leaf_nodes=None, min_impurity_decrease=0.0,
           min_impurity_split=None, min_samples_leaf=7,
           min_samples_split=20, min_weight_fraction_leaf=0.0,
           n_estimators=100, n_jobs=None, oob_score=False,
           random_state=None, verbose=0, warm_start=False))])","Pipeline(memory=None,
     steps=[('extratreesclassifier', ExtraTreesClassifier(bootstrap=True, class_weight=None, criterion='gini',
           max_depth=None, max_features=1.0, max_leaf_nodes=None,
           min_impurity_decrease=0.0, min_impurity_split=None,
           min_samples_leaf=7, min_samples_split=19,
           min_weight_fraction_leaf=0.0, n_estimators=100, n_jobs=None,
           oob_score=False, random_state=None, verbose=0, warm_start=False))])",1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,3601.987233400345,3601.9334280490875,3602.5120828151703
dataset_26_nursery,0.9993827160493828,,,0.9993827160493828,0.0,,,,0.9992293273032332,,,0.9992293273032332,0.0,"Pipeline(memory=None,
     steps=[('xgbclassifier', XGBClassifier(base_score=0.5, booster='gbtree', colsample_bylevel=1,
       colsample_bytree=1, gamma=0, learning_rate=1.0, max_delta_step=0,
       max_depth=5, min_child_weight=4, missing=None, n_estimators=100,
       n_jobs=1, nthread=1, objective='multi:softprob', random_state=0,
       reg_alpha=0, reg_lambda=1, scale_pos_weight=1, seed=None,
       silent=True, subsample=0.7000000000000001))])",,,0.9990780636457914,,,0.9990780636457914,0.0,0.9993827160493828,,,0.9993827160493828,0.0,3617.120651960373,,
dataset_28_optdigits,0.9793594306049822,,,0.9793594306049822,0.0,,,,0.9794139580077116,,,0.9794139580077116,0.0,"Pipeline(memory=None,
     steps=[('stackingestimator', StackingEstimator(estimator=ExtraTreesClassifier(bootstrap=False, class_weight=None, criterion='entropy',
           max_depth=None, max_features=0.2, max_leaf_nodes=None,
           min_impurity_decrease=0.0, min_impurity_split=None,
           min_samples_leaf=2, min_s...',
           metric_params=None, n_jobs=None, n_neighbors=14, p=1,
           weights='distance'))])",,,0.9800250901399904,,,0.9800250901399904,0.0,0.9793594306049822,,,0.9793594306049822,0.0,3608.038829803467,,
dataset_31_credit-g,0.76,0.752,0.732,0.7479999999999999,0.011775681155103806,,,,0.7368965517241379,0.7359148936170213,0.7207841287573179,0.7311985246994923,0.007374986792761158,"Pipeline(memory=None,
     steps=[('stackingestimator', StackingEstimator(estimator=LogisticRegression(C=0.0001, class_weight=None, dual=False,
          fit_intercept=True, intercept_scaling=1, max_iter=100,
          multi_class='warn', n_jobs=None, penalty='l2', random_state=None,
          solver='warn', tol=0.0001, verbo...tors=100, n_jobs=None,
           oob_score=False, random_state=None, verbose=0, warm_start=False))])","Pipeline(memory=None,
     steps=[('stackingestimator', StackingEstimator(estimator=XGBClassifier(base_score=0.5, booster='gbtree', colsample_bylevel=1,
       colsample_bytree=1, gamma=0, learning_rate=0.01, max_delta_step=0,
       max_depth=10, min_child_weight=9, missing=None, n_estimators=100,
       n_jobs=1, nthread=1,...    subsample=1.0, tol=0.0001, validation_fraction=0.1,
              verbose=0, warm_start=False))])","Pipeline(memory=None,
     steps=[('rfe', RFE(estimator=ExtraTreesClassifier(bootstrap=False, class_weight=None, criterion='gini',
           max_depth=None, max_features=1.0, max_leaf_nodes=None,
           min_impurity_decrease=0.0, min_impurity_split=None,
           min_samples_leaf=1, min_samples_split=2,
           min_....9500000000000001, tol=0.0001,
              validation_fraction=0.1, verbose=0, warm_start=False))])",0.7456410256410256,0.7361599999999999,0.7169733660576312,0.7329247972328856,0.01192500396102255,0.76,0.752,0.732,0.7479999999999999,0.011775681155103806,3619.175655841827,3602.091980934143,3602.575873851776
dataset_36_segment,0.9809688581314879,,,0.9809688581314879,0.0,,,,0.9811235384323084,,,0.9811235384323084,0.0,"Pipeline(memory=None,
     steps=[('gradientboostingclassifier', GradientBoostingClassifier(criterion='friedman_mse', init=None,
              learning_rate=0.1, loss='deviance', max_depth=4,
              max_features=0.45, max_leaf_nodes=None,
              min_impurity_decrease=0.0, min_impurity_split=None,
              m....8500000000000001, tol=0.0001,
              validation_fraction=0.1, verbose=0, warm_start=False))])",,,0.9815140769488352,,,0.9815140769488352,0.0,0.9809688581314879,,,0.9809688581314879,0.0,3604.2228841781616,,
dataset_39_ecoli,0.9047619047619048,0.8928571428571429,,0.8988095238095238,0.005952380952380931,,,,0.9077631052420968,0.8957637600494743,,0.9017634326457856,0.00599967259631129,"Pipeline(memory=None,
     steps=[('featureunion', FeatureUnion(n_jobs=None,
       transformer_list=[('rbfsampler', RBFSampler(gamma=0.25, n_components=100, random_state=None)), ('functiontransformer', FunctionTransformer(accept_sparse=False, check_inverse=True,
          func=<function copy at 0x7fe806133d90>, inv_kw_args=N...max_iter=1000,
     multi_class='ovr', penalty='l2', random_state=None, tol=0.001,
     verbose=0))])","Pipeline(memory=None,
     steps=[('rbfsampler-1', RBFSampler(gamma=0.65, n_components=100, random_state=None)), ('rfe', RFE(estimator=ExtraTreesClassifier(bootstrap=False, class_weight=None, criterion='gini',
           max_depth=None, max_features=0.7500000000000001,
           max_leaf_nodes=None, min_impurity_decrease=0.0...penalty='l2', random_state=None, solver='warn',
          tol=0.0001, verbose=0, warm_start=False))])",,0.9136904761904762,0.9013227513227512,,0.9075066137566136,0.0061838624338624295,0.9047619047619048,0.8928571428571429,,0.8988095238095238,0.005952380952380931,3651.817630529404,3615.69489645958,
dataset_40_sonar,0.9423076923076924,,,0.9423076923076924,0.0,,,,0.9422434708148992,,,0.9422434708148992,0.0,"Pipeline(memory=None,
     steps=[('featureunion', FeatureUnion(n_jobs=None,
       transformer_list=[('functiontransformer', FunctionTransformer(accept_sparse=False, check_inverse=True,
          func=<function copy at 0x7f0db0790d90>, inv_kw_args=None,
          inverse_func=None, kw_args=None, pass_y='deprecated',
        ...obs=None,
            oob_score=False, random_state=None, verbose=0,
            warm_start=False))])",,,0.9428800366300368,,,0.9428800366300368,0.0,0.9423076923076924,,,0.9423076923076924,0.0,3604.0657000541687,,
dataset_42_soybean,0.8830409356725146,,,0.8830409356725146,0.0,,,,0.8692982456140351,,,0.8692982456140351,0.0,"Pipeline(memory=None,
     steps=[('rfe', RFE(estimator=ExtraTreesClassifier(bootstrap=False, class_weight=None, criterion='gini',
           max_depth=None, max_features=0.5, max_leaf_nodes=None,
           min_impurity_decrease=0.0, min_impurity_split=None,
           min_samples_leaf=1, min_samples_split=2,
           min_....7000000000000001, tol=0.0001,
              validation_fraction=0.1, verbose=0, warm_start=False))])",,,0.8814883362251782,,,0.8814883362251782,0.0,0.8830409356725146,,,0.8830409356725146,0.0,3610.059748649597,,
dataset_44_spambase,0.9548218940052128,0.9600347523892268,0.9530842745438748,0.955980306979438,0.0029533851801869498,,,,0.9546679258989564,0.9599517485248668,0.9531027763108032,0.9559074835782088,0.0029302425983069405,"Pipeline(memory=None,
     steps=[('rfe', RFE(estimator=ExtraTreesClassifier(bootstrap=False, class_weight=None, criterion='entropy',
           max_depth=None, max_features=0.7000000000000001,
           max_leaf_nodes=None, min_impurity_decrease=0.0,
           min_impurity_split=None, min_samples_leaf=1,
           min_sam...tors=100, n_jobs=None,
           oob_score=False, random_state=None, verbose=0, warm_start=False))])","Pipeline(memory=None,
     steps=[('minmaxscaler', MinMaxScaler(copy=True, feature_range=(0, 1))), ('extratreesclassifier', ExtraTreesClassifier(bootstrap=False, class_weight=None, criterion='entropy',
           max_depth=None, max_features=0.1, max_leaf_nodes=None,
           min_impurity_decrease=0.0, min_impurity_split=No...tors=100, n_jobs=None,
           oob_score=False, random_state=None, verbose=0, warm_start=False))])","Pipeline(memory=None,
     steps=[('stackingestimator-1', StackingEstimator(estimator=GradientBoostingClassifier(criterion='friedman_mse', init=None,
              learning_rate=0.1, loss='deviance', max_depth=8,
              max_features=0.7000000000000001, max_leaf_nodes=None,
              min_impurity_decrease=0.0, min_i....9500000000000001, tol=0.0001,
              validation_fraction=0.1, verbose=0, warm_start=False))])",0.9549045372769988,0.9600214775186456,0.9531272822039571,0.9560177656665338,0.002922549154957923,0.9548218940052128,0.9600347523892268,0.9530842745438748,0.955980306979438,0.0029533851801869498,3658.6155893802643,3610.7061579227448,3859.676391839981
dataset_54_vehicle,0.8537735849056604,,,0.8537735849056604,0.0,,,,0.8524965789116732,,,0.8524965789116732,0.0,"Pipeline(memory=None,
     steps=[('onehotencoder', OneHotEncoder(categorical_features=[False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False],
       dtype=<class 'float'>, minimum_fraction=0.1, sparse=False,
       threshold=10)), ('fastica', FastICA(alg....6000000000000001, tol=0.0001,
              validation_fraction=0.1, verbose=0, warm_start=False))])",,,0.8521556794744483,,,0.8521556794744483,0.0,0.8537735849056604,,,0.8537735849056604,0.0,3605.708600759506,,
dataset_59_ionosphere,0.9431818181818182,,,0.9431818181818182,0.0,,,,0.9419883318188399,,,0.9419883318188399,0.0,"Pipeline(memory=None,
     steps=[('featureunion', FeatureUnion(n_jobs=None,
       transformer_list=[('functiontransformer-1', FunctionTransformer(accept_sparse=False, check_inverse=True,
          func=<function copy at 0x7fbfbe3d1d90>, inv_kw_args=None,
          inverse_func=None, kw_args=None, pass_y='deprecated',
      ...tors=100, n_jobs=None,
           oob_score=False, random_state=None, verbose=0, warm_start=False))])",,,0.947839046199702,,,0.947839046199702,0.0,0.9431818181818182,,,0.9431818181818182,0.0,3602.922771215439,,
